source,target
albert_sanju,3gerardpique
albert_sanju,Carles5puyol
albert_sanju,cesc4official
albert_sanju,sport
albert_sanju,antonibassas
albert_sanju,324cat
albert_sanju,FCBarcelona_cat
gunsznroses,nytimes
llavinarp,cupnacional
llavinarp,jordievole
llavinarp,instagram
llavinarp,miquelcalcada
llavinarp,MarcBartra
llavinarp,HiginiaRoig
llavinarp,barcelona_cat
llavinarp,emparmoliner
llavinarp,_Pedro17_
llavinarp,andresiniesta8
llavinarp,3gerardpique
llavinarp,_MaluOficial_
llavinarp,cesc4official
llavinarp,Berto_Romero
llavinarp,ristomejide
llavinarp,lacompetencia
llavinarp,RaholaOficial
llavinarp,rac1
llavinarp,FCBarcelona_cat
llavinarp,QuimMonzo
llavinarp,junqueras
llavinarp,Carles5puyol
llavinarp,Buenafuente
llavinarp,philmusical
llavinarp,elmonarac1
llavinarp,esport3
llavinarp,GrupManel
llavinarp,diariARA
llavinarp,laculturanoval
llavinarp,Catala_Correcte
llavinarp,homo_apm
llavinarp,APMTV3
llavinarp,tv3cat
llavinarp,TimeOutBCN
llavinarp,mundodeportivo
andrewfunkspain,itsanneta
25novembre2012,itsanneta
AlfredBosch,itsanneta
MeteoMauri,itsanneta
mkserra,itsanneta
polcorominas,itsanneta
jorditoty,itsanneta
MartaDui,itsanneta
ConvergenciaCAT,itsanneta
AbiertaMente,itsanneta
JEFFERSONCATALA,itsanneta
unilateralcat,itsanneta
rincewindcat,itsanneta
PostureigCatala,itsanneta
jjdiaz129,itsanneta
Esquerra_ERC,itsanneta
lizcastro,itsanneta
losbarrankillos,itsanneta
frasesambanima,itsanneta
gcapdevila,itsanneta
itsanneta,ARApolitica
itsanneta,KRLS
itsanneta,VilaWeb
itsanneta,omnium
itsanneta,murielcasals
itsanneta,sumate_asoc
itsanneta,MonDiari
itsanneta,martarovira
itsanneta,JordiGraupera
itsanneta,ramontremosa
itsanneta,gebelque
itsanneta,lluis_llach
itsanneta,gabrielrufian
itsanneta,EstrellaDammCat
itsanneta,EnricJuliana
itsanneta,ModernetdeMerda
itsanneta,andrewfunkspain
itsanneta,JuntsPelSi
itsanneta,joandausa
itsanneta,raulromeva
itsanneta,CanetRock
itsanneta,MeteoMauri
itsanneta,mkserra
itsanneta,polcorominas
itsanneta,antonibassas
itsanneta,AlfredBosch
itsanneta,ceskfreixas
itsanneta,jorditoty
itsanneta,Mas_Enfurecido
itsanneta,XSalaimartin
itsanneta,MartaDui
itsanneta,ConvergenciaCAT
itsanneta,AbiertaMente
itsanneta,JEFFERSONCATALA
itsanneta,unilateralcat
itsanneta,Araeslhora
itsanneta,rincewindcat
itsanneta,PostureigCatala
itsanneta,jjdiaz129
itsanneta,Esquerra_ERC
itsanneta,lizcastro
itsanneta,ForcadellCarme
itsanneta,losbarrankillos
itsanneta,frasesambanima
itsanneta,QuimMasferrer
itsanneta,assemblea
itsanneta,kilianj
itsanneta,JoanTarda
itsanneta,gcapdevila
itsanneta,txarango
itsanneta,RaholaOficial
itsanneta,elscatarres
Iaia_Toneta,janinavilana
barcelona_cat,janinavilana
assemblea,janinavilana
APMTV3,janinavilana
RogerMasOficial,janinavilana
txearana,janinavilana
francescribera,janinavilana
janinavilana,parlament_cat
janinavilana,KRLS
janinavilana,HiginiaRoig
janinavilana,FCBarcelona_cat
janinavilana,lluis_llach
janinavilana,nuvol_com
janinavilana,MainatJM
janinavilana,JuntsPelSi
janinavilana,QuimMonzo
janinavilana,MejoresTwits
janinavilana,sumate_asoc
janinavilana,CatalunyaRadio
janinavilana,ARApolitica
janinavilana,Araeslhora
janinavilana,maticatradio
janinavilana,ForcadellCarme
janinavilana,MishimaBCN
janinavilana,isonapassola
janinavilana,barcelona_cat
janinavilana,VilaWeb
janinavilana,assemblea
janinavilana,QuimMasferrer
janinavilana,Catala_Correcte
janinavilana,tv3cat
janinavilana,XSalaimartin
janinavilana,txearana
janinavilana,elmonarac1
janinavilana,miquelcalcada
janinavilana,enderrock
janinavilana,RogerMasOficial
janinavilana,philmusical
janinavilana,amicsdelesarts
janinavilana,antonibassas
janinavilana,jordibaste
janinavilana,homo_apm
janinavilana,APMTV3
janinavilana,YouTube
janinavilana,diariARA
janinavilana,francescribera
elcapo_vcf,3gerardpique
VilaWeb,NachoSanahuja
ForcadellCarme,NachoSanahuja
Mas_Enfurecido,NachoSanahuja
miquelcalcada,NachoSanahuja
lacompetencia,NachoSanahuja
gcapdevila,NachoSanahuja
ModernetdeMerda,NachoSanahuja
raulromeva,NachoSanahuja
JoanLaportaFCB,NachoSanahuja
QuimMonzo,NachoSanahuja
Iaia_Toneta,NachoSanahuja
ariadnaoltra,NachoSanahuja
txearana,NachoSanahuja
Sergimas,NachoSanahuja
soniagelma,NachoSanahuja
toniclapes,NachoSanahuja
Quimkong,NachoSanahuja
TianRiba,NachoSanahuja
natzafarre,NachoSanahuja
perezesquerdo,NachoSanahuja
philmusical,NachoSanahuja
jordifinestres,NachoSanahuja
saulgordillo,NachoSanahuja
ferrantorrentll,NachoSanahuja
MedusaCultura,NachoSanahuja
encampanya,NachoSanahuja
mkserra,NachoSanahuja
JEFFERSONCATALA,NachoSanahuja
HiginiaRoig,NachoSanahuja
jofrellombart,NachoSanahuja
MishimaBCN,NachoSanahuja
RogerMasOficial,NachoSanahuja
BernatDedeu,NachoSanahuja
jordibaste,NachoSanahuja
nuvol_com,NachoSanahuja
JordiGraupera,NachoSanahuja
NachoSanahuja,miquelcalcada
NachoSanahuja,KRLS
NachoSanahuja,lacompetencia
NachoSanahuja,encampanya
NachoSanahuja,ForcadellCarme
NachoSanahuja,ModernetdeMerda
NachoSanahuja,JoanLaportaFCB
NachoSanahuja,Quimkong
NachoSanahuja,QuimMonzo
NachoSanahuja,rac1
NachoSanahuja,Sergimas
NachoSanahuja,TianRiba
NachoSanahuja,natzafarre
NachoSanahuja,elmonarac1
NachoSanahuja,lluis_llach
NachoSanahuja,ariadnaoltra
NachoSanahuja,AdaColau
NachoSanahuja,philmusical
NachoSanahuja,policia
NachoSanahuja,saulgordillo
NachoSanahuja,ferrantorrentll
NachoSanahuja,jofrellombart
NachoSanahuja,HiginiaRoig
NachoSanahuja,MishimaBCN
NachoSanahuja,RogerMasOficial
NachoSanahuja,BernatDedeu
NachoSanahuja,jordibaste
NachoSanahuja,JordiGraupera
polcorominas,isaacguila
APMTV3,isaacguila
KAHALABarcelona,isaacguila
laculturanoval,isaacguila
eixugatitornemh,isaacguila
25novembre2012,isaacguila
BibianaBallbe,isaacguila
JoanTarda,isaacguila
Iaia_Toneta,isaacguila
jordifinestres,isaacguila
martarovira,isaacguila
joseluiscarazo,isaacguila
frasesambanima,isaacguila
EstrellaDammCat,isaacguila
assemblea,isaacguila
sumate_asoc,isaacguila
encatala,isaacguila
FCBfanatics,isaacguila
apuntem,isaacguila
AlfredBosch,isaacguila
francescribera,isaacguila
vpartal,isaacguila
omnium,isaacguila
Esquerra_ERC,isaacguila
isaacguila,raulromeva
isaacguila,gebelque
isaacguila,encampanya
isaacguila,kilianj
isaacguila,KRLS
isaacguila,MainatJM
isaacguila,antoniobanos_
isaacguila,gabrielrufian
isaacguila,JuntsPelSi
isaacguila,ivanrakitic
isaacguila,25novembre2012
isaacguila,bruno_oro
isaacguila,lluis_llach
isaacguila,eixugatitornemh
isaacguila,Araeslhora
isaacguila,LuisSuarez9
isaacguila,ristomejide
isaacguila,Rafinha
isaacguila,LUISENRIQUE21
isaacguila,CanetRock
isaacguila,ForcadellCarme
isaacguila,rbesac
isaacguila,jmbartomeu
isaacguila,frasesambanima
isaacguila,joandausa
isaacguila,JordiAlba
isaacguila,emparmoliner
isaacguila,jordicosta1
isaacguila,joseluiscarazo
isaacguila,sumate_asoc
isaacguila,txarango
isaacguila,encatala
isaacguila,neymarjr
isaacguila,Iaia_Toneta
isaacguila,perezesquerdo
isaacguila,ModernetdeMerda
isaacguila,elscatarres
isaacguila,30minuts
isaacguila,isonapassola
isaacguila,murielcasals
isaacguila,ariadnaoltra
isaacguila,govern
isaacguila,CatalunyaRadio
isaacguila,RogerPala
isaacguila,SSantiagosegura
isaacguila,jofrellombart
isaacguila,Berto_Romero
isaacguila,MishimaBCN
isaacguila,EstrellaDammCat
isaacguila,TianRiba
isaacguila,HiginiaRoig
isaacguila,1victorvaldes
isaacguila,RaholaOficial
isaacguila,maticatradio
isaacguila,saulgordillo
isaacguila,ramontremosa
isaacguila,parlament_cat
isaacguila,Mascherano
isaacguila,gencat
isaacguila,RogerMasOficial
isaacguila,MarcBartra
isaacguila,elmonarac1
isaacguila,BibianaBallbe
isaacguila,enderrock
isaacguila,YouTube
isaacguila,assemblea
isaacguila,JaumeBarbera
isaacguila,JoanLaportaFCB
isaacguila,324cat
isaacguila,apuntem
isaacguila,instagram
isaacguila,ferrantorrentll
isaacguila,MonDiari
isaacguila,ceskfreixas
isaacguila,martarovira
isaacguila,FCBfanatics
isaacguila,_Pedro17_
isaacguila,GrupManel
isaacguila,xavierbosch
isaacguila,toniclapes
isaacguila,Catala_Correcte
isaacguila,salvadorcardus
isaacguila,AlfredBosch
isaacguila,RogerSaperas
isaacguila,QuimMonzo
isaacguila,naciodigital
isaacguila,CarlesCapde
isaacguila,soniagelma
isaacguila,txearana
isaacguila,Mas_Enfurecido
isaacguila,vpartal
isaacguila,JoanTarda
isaacguila,ARApolitica
isaacguila,Thiago6
isaacguila,philmusical
isaacguila,FCBarcelona
isaacguila,junqueras
isaacguila,RTorquemada
isaacguila,jordibaste
isaacguila,omnium
isaacguila,QuimMasferrer
isaacguila,mariusserra
isaacguila,cesc4official
isaacguila,soler_toni
isaacguila,shakira
isaacguila,miquelcalcada
isaacguila,rac1
isaacguila,esport3
isaacguila,Quimkong
isaacguila,queconovell
isaacguila,XSalaimartin
isaacguila,jordievole
isaacguila,homo_apm
isaacguila,VilaWeb
isaacguila,francescribera
isaacguila,Esquerra_ERC
isaacguila,andresiniesta8
isaacguila,diariARA
isaacguila,FCBarcelona_cat
isaacguila,3gerardpique
isaacguila,DaniAlvesD2
isaacguila,Fotlipou
isaacguila,Carles5puyol
isaacguila,lacompetencia
isaacguila,amicsdelesarts
isaacguila,APMTV3
isaacguila,mundodeportivo
isaacguila,tv3cat
isaacguila,antonibassas
isaacguila,sport
isaacguila,Buenafuente
Motilleta_,SonMicroCuentos
Motilleta_,instagram
Motilleta_,MejoresTwits
Motilleta_,hdnegro
CharlieYoung_98,neymarjr
CharlieYoung_98,cesc4official
imouthes,BBCBreaking
imouthes,BarackObama
imouthes,policia
JamieBetts_PT,MartaBascu
MartaBascu,aprendeingIes
MartaBascu,instagram
MartaBascu,hdnegro
MartaBascu,ristomejide
andrewfunkspain,miquel57
DANIELdoiser,miquel57
25novembre2012,miquel57
KAHALABarcelona,miquel57
jorditoty,miquel57
polcorominas,miquel57
MeteoMauri,miquel57
OSValles,miquel57
vpartal,miquel57
Lespurnabloc,miquel57
miquel57,EstrellaDammCat
miquel57,andrewfunkspain
miquel57,KRLS
miquel57,_anapastor_
miquel57,JordiGraupera
miquel57,DANIELdoiser
miquel57,JEFFERSONCATALA
miquel57,francescribera
miquel57,ceskfreixas
miquel57,ARApolitica
miquel57,mkserra
miquel57,antoniobanos_
miquel57,raulromeva
miquel57,gebelque
miquel57,gabrielrufian
miquel57,JuntsPelSi
miquel57,25novembre2012
miquel57,KAHALABarcelona
miquel57,jorditoty
miquel57,ModernetdeMerda
miquel57,polcorominas
miquel57,MeteoMauri
miquel57,30minuts
miquel57,MonDiari
miquel57,LuisSuarez9
miquel57,ivanrakitic
miquel57,EnricJuliana
miquel57,govern
miquel57,isonapassola
miquel57,cupnacional
miquel57,parlament_cat
miquel57,gencat
miquel57,epunset
miquel57,xavierbosch
miquel57,ariadnaoltra
miquel57,324cat
miquel57,DANIROVIRA
miquel57,soniagelma
miquel57,RTorquemada
miquel57,AdaColau
miquel57,salvadorcardus
miquel57,Toni_Cruanyes
miquel57,OSValles
miquel57,philmusical
miquel57,SSantiagosegura
miquel57,jordievole
miquel57,Berto_Romero
miquel57,Buenafuente
miquel57,ferrantorrentll
miquel57,QuimMasferrer
miquel57,tv3cat
miquel57,enderrock
miquel57,FCBarcelona_cat
miquel57,mundodeportivo
miquel57,elmonarac1
miquel57,CanetRock
miquel57,TianRiba
miquel57,bruno_oro
miquel57,queconovell
miquel57,toniclapes
miquel57,MainatJM
miquel57,naciodigital
miquel57,lacompetencia
miquel57,rac1
miquel57,CatalunyaRadio
miquel57,maticatradio
miquel57,mariusserra
miquel57,vpartal
miquel57,VilaWeb
miquel57,murielcasals
miquel57,lluis_llach
miquel57,Araeslhora
miquel57,ForcadellCarme
miquel57,AlfredBosch
miquel57,Esquerra_ERC
miquel57,HiginiaRoig
miquel57,JoanTarda
miquel57,martarovira
miquel57,junqueras
miquel57,Lespurnabloc
miquel57,YouTube
miquel57,Fotlipou
miquel57,omnium
miquel57,assemblea
miquel57,RaholaOficial
miquel57,XSalaimartin
miquel57,JaumeBarbera
miquel57,miquelcalcada
miquel57,QuimMonzo
miquel57,emparmoliner
miquel57,soler_toni
miquel57,CarlesCapde
miquel57,antonibassas
miquel57,diariARA
miquel57,nuvol_com
miquel57,andresiniesta8
sport,jaumefvidal
jaumefvidal,RogerPala
jaumefvidal,324cat
jaumefvidal,lluis_llach
jaumefvidal,ForcadellCarme
jaumefvidal,cupnacional
jaumefvidal,HiginiaRoig
jaumefvidal,LuisSuarez9
jaumefvidal,LUISENRIQUE21
jaumefvidal,Araeslhora
jaumefvidal,QuimMasferrer
jaumefvidal,instagram
jaumefvidal,jmbartomeu
jaumefvidal,JaumeBarbera
jaumefvidal,ferrantorrentll
jaumefvidal,JoanLaportaFCB
jaumefvidal,rac1
jaumefvidal,sport
jaumefvidal,jofrellombart
jaumefvidal,Buenafuente
jaumefvidal,As_TomasRoncero
jaumefvidal,mariusserra
jaumefvidal,bruno_oro
jaumefvidal,perezesquerdo
jaumefvidal,Carles5puyol
jaumefvidal,1victorvaldes
jaumefvidal,Sergimas
jaumefvidal,monicaplanas
jaumefvidal,ristomejide
jaumefvidal,Toni_Cruanyes
jaumefvidal,Berto_Romero
jaumefvidal,RTorquemada
jaumefvidal,jordicosta1
jaumefvidal,RogerSaperas
jaumefvidal,xavierbosch
jaumefvidal,rbesac
jaumefvidal,soler_toni
jaumefvidal,JordiGraupera
jaumefvidal,andresiniesta8
jaumefvidal,elmonarac1
jaumefvidal,XSalaimartin
jaumefvidal,jordibaste
jaumefvidal,Fotlipou
jaumefvidal,queconovell
jaumefvidal,antonibassas
jaumefvidal,mundodeportivo
jaumefvidal,FCBarcelona_cat
jaumefvidal,jordievole
jaumefvidal,esport3
jaumefvidal,3gerardpique
jaumefvidal,maldiniplus
StefiQuilez7,Carles5puyol
StefiQuilez7,MarcBartra
StefiQuilez7,danimartinezweb
StefiQuilez7,ivanrakitic
StefiQuilez7,LuisSuarez9
StefiQuilez7,LUISENRIQUE21
StefiQuilez7,JordiAlba
StefiQuilez7,aprendeingIes
StefiQuilez7,neymarjr
StefiQuilez7,muyinteresante
StefiQuilez7,el_pais
StefiQuilez7,Mascherano
StefiQuilez7,shakira
StefiQuilez7,DaniMateoAgain
StefiQuilez7,3gerardpique
StefiQuilez7,Buenafuente
StefiQuilez7,sport
StefiQuilez7,mundodeportivo
StefiQuilez7,cesc4official
StefiQuilez7,andresiniesta8
TuiteroDelSur,auronplay
TuiteroDelSur,Guaje7Villa
TuiteroDelSur,1victorvaldes
TuiteroDelSur,hdnegro
TuiteroDelSur,DANIROVIRA
TuiteroDelSur,DaniAlvesD2
TuiteroDelSur,Thiago6
TuiteroDelSur,danimartinezweb
TuiteroDelSur,AnnaSimonMari
TuiteroDelSur,ristomejide
TuiteroDelSur,maldiniplus
TuiteroDelSur,RafaelNadal
TuiteroDelSur,paugasol
TuiteroDelSur,cesc4official
TuiteroDelSur,3gerardpique
TuiteroDelSur,SergioRamos
TuiteroDelSur,Carles5puyol
TuiteroDelSur,andresiniesta8
polcorominas,Bartro10
joseluiscarazo,Bartro10
FCBfanatics,Bartro10
Bartro10,MejoresTwits
Bartro10,polcorominas
Bartro10,ivanrakitic
Bartro10,instagram
Bartro10,auronplay
Bartro10,ForcadellCarme
Bartro10,lluis_llach
Bartro10,Araeslhora
Bartro10,jmbartomeu
Bartro10,FCBarcelona
Bartro10,JordiAlba
Bartro10,FCBfanatics
Bartro10,As_TomasRoncero
Bartro10,KRLS
Bartro10,Mascherano
Bartro10,omnium
Bartro10,toniclapes
Bartro10,Guaje7Villa
Bartro10,_Pedro17_
Bartro10,miquelcalcada
Bartro10,MarcBartra
Bartro10,RafaelNadal
Bartro10,neymarjr
Bartro10,JoanLaportaFCB
Bartro10,DaniAlvesD2
Bartro10,FCBarcelona_cat
Bartro10,XSalaimartin
Bartro10,Rafinha
Bartro10,1victorvaldes
Bartro10,rbesac
Bartro10,el_pais
Bartro10,Thiago6
Bartro10,RTorquemada
Bartro10,paugasol
Bartro10,kilianj
Bartro10,maldiniplus
Bartro10,jordicosta1
Bartro10,soniagelma
Bartro10,AnnaSimonMari
Bartro10,andresiniesta8
Bartro10,RogerSaperas
Bartro10,jordibaste
Bartro10,XabiAlonso
Bartro10,LUISENRIQUE21
Bartro10,shakira
Bartro10,cesc4official
Bartro10,ristomejide
Bartro10,LuisSuarez9
Bartro10,antonibassas
Bartro10,Carles5puyol
Bartro10,Fotlipou
Bartro10,3gerardpique
