group,id
2,UNportal
2,ArnauTordera
2,Obeses
2,GCHRAGD
2,WDLorg
2,mytinysecrets
2,sicafe
2,jitorreblanca
2,atasteofdevon
2,DonesICV
2,BBCDevon
2,fundaciobrossa
2,OptiCits_IQS
2,visitsouthwest
2,whatsondevon
2,ChrisBolsmann
2,VisitDevon
2,CatorzeCat
2,nlbigas
2,Miguel__Lorente
2,La_Directa
2,Filmin
2,MxJackMonroe
2,Multireferendum
2,AgoraVotingOrg
2,SkaKeller
2,francesccanosa
2,SOSPanotGaudi
2,amordaltonico
2,AnyEspriu
2,LauraBorras
2,tots_sants
2,barcelonasfera
2,dventeo
2,bcn_llibres
2,Hermeneiatweets
2,Ed_Empuries
2,Edicions1984
2,extunes
2,exeterwebteam
2,SouthWestUK
2,wikileaks
2,NaomiAKlein
2,sonsdelcatala
2,soclaiaia
2,JoanaSerrat
2,ExeterUCU
2,ExeterTrails
2,SexandHistory
2,jordi_albareda_
2,montsebarderi
2,meritxellgene
2,martarovira
2,mcruzpinol
2,elearnLLAS
2,raulromeva
2,ExeEducation
2,3gerardpique
2,ExeposeMusic
2,elscatarres
2,ExeposeNews
2,vullbuta
2,unajazara
2,MACBA_Barcelona
2,AstonLSS
2,filmotecacat
2,AnyVinyoli
2,Tati_P
2,academiacinecat
2,jordicalvis
2,melderomerAV
2,gemmalienas
2,Adriacatedra
2,CanRocaCeller
2,simposivic14
2,CitymartTeam
2,obrintpas
2,FeliuVentura
2,ventura_pons
2,totmusicat_web
2,un_pais_normal
2,thecrabapples
2,CatalanTalkCA
2,Cultupopularbcn
2,cultpopular_cat
2,RosaPou
2,CatalanadesCat
2,tivertondevon
2,JoanaRaspall
2,IHRHistoryLab
2,britac_news
2,delgoveu
2,TEDxExeter
2,AccioCulturalPV
2,llegirencatala
2,ModLangOpen
2,Diplocat
2,popArb
2,gent_normal
2,Sara_ThePIENews
2,Delicatessenfm
2,iCatpuntcat
2,ecasacciosocial
2,GuardianSustBiz
2,BusinessGreen
2,FuturesCentre
2,ExeterPictures
2,Forum4theFuture
2,HoraCatalana
2,laplagafilm
2,nationalisms
2,edvardrvano
2,thepmadden
2,futurecitiescat
2,rosaplans
2,neusballus
2,sunxez
2,jordibaro
2,dapamont
2,ExeterCollege
2,LHCArchitecture
2,catalanjournal
2,PlataformaCrida
2,Assembleadocent
2,universitatscat
2,iec
2,xarxavives
2,TheProspect1
2,UoEClassicsSoc
2,ExeterFilm
2,ExeterBuzz
2,UofEArchaeology
2,ExeterEnglish
2,RAMMuseum
2,ExeActivities
2,ExeterUniLib
2,Exalumni
