group,id
2,MishimaBCN
2,TRIAllibres
2,anc_cat_ext
2,carlescosta_
2,ANCLondon
2,tricentenari
2,cececebe
2,escacc
2,GrupManel
2,PConstituent
2,Twitpuntcat
2,isonapassola
2,mapaliteraricat
2,AdaColau
2,AlguerMiquel
2,KeepCalmCat
2,nuvol_com
2,ramontremosa
2,amicsdelesarts
2,AlbanoDante76
2,parlament_cat
2,Catala_Correcte
2,lletres
2,salvadorcardus
2,lletrA
2,delgovuk
2,mariusserra
2,antonibassas
2,patrimonigencat
2,murielcasals
2,llenguacatalana
2,IRLlull
2,tousjewelry
2,albag87
2,Josietwitteando
2,ModernaDePueblo
2,SonarFestival
2,TMB_Barcelona
2,VICESPAIN
2,Neo2_Magazine
2,cuore
2,instagram
2,jmbonbehi
2,MargaretCastor
2,CoronelSandars
2,xaviersires
2,JeroGJK
2,xaviercompanyo
2,fredforcat
2,bpberta
2,lluisguino
2,MarcSerra21
2,pitudedeu
2,carles_orriols
2,JEFFERSONCATALA
2,leotaxil
2,rincewindcat
2,mkserra
2,ivangarcia
2,JoanTarda
2,SantiVila
2,Info_LigaBBVA
2,25novembre2012
2,LaSotana_
2,PostureigCatala
2,aidyl62
2,jorditoty
2,angelhormigo
2,MartaDui
2,lagripmusica
2,NousCatalans
2,unilateralcat
2,vgaiguade
2,rancapinos
2,Semejantes
2,celmi909
2,UnitatvsRacisme
2,ConvergenciaCAT
2,cmgorriaran
2,aam2129
2,BerraondoXavi
2,DrFColom
2,XBescos
2,jordifinestres
2,Marc_pratenc
2,joseluiscarazo
2,XusepPedrerol
2,BBCSport
2,manucarreno
2,carrusel
2,partidodelas12
2,MediacatCat
2,Llibertatcat
2,RobertDowneyJr
2,SamuelLJackson
2,JeremyClarkson
2,annapistu
2,_MedievaIReacts
2,nicolastomas
2,20dl_cat
2,Tuit_And_Shout
2,TianRiba
2,AzoteLiberal
2,nytimes
2,MonDiari
2,Col_Wilson
2,espremulla
2,FCBtv
2,christinalosada
2,iuforn
2,toniclapes
2,MainatJM
2,AlexSalmond
2,Snowden
2,JosPastr
2,jordipc
2,JORDINADOR
2,lamacope
2,Cabronazi
2,JuntsPelSi
2,homencat
2,FT
2,Llumbarrera
2,Manuel_de_BCN
2,llucsalellas
2,gasparblancafor
2,ElHuffPost
2,pacoleonbarrios
2,pgaguado
2,LakovicJaka
2,zuvielzirkus
2,eduardorepi
2,ManifestFCB
2,CatDiuProu
2,AMI__cat
2,maticatradio
2,ArdaTuran
2,Egocrata
2,ARApolitica
2,siemprepositifo
2,pere_navarro
2,gerrymanders
2,SoniaSierra02
2,cronicaglobal
2,publico_es
2,Indiesalatrena
2,albertocontador
2,josefajram
2,candelafigueras
2,danisenabre
2,joseantich
2,Casfetera
2,JoelJoanJuve
2,jordisanchezp
2,TVilalta
2,estopaoficial
2,EL9NOU_VOr
2,juanmacastano
2,xavirocamora
2,mterstegen1
2,EscurcoNegre
2,GrupBarnils
2,esport3
2,NASA
2,NOSTRESINYO
2,javiersolana
2,ferrantorrentll
2,David_Cameron
2,OriolAmoros
2,gabrielrufian
2,enricmasip5
2,lufthansa
2,escudellat
2,ivanrakitic
2,tv3enlluita
2,andreubarnils
2,francescribera
2,XavierVallsSilv
2,pepmartorell
2,gonzalezpons
2,SitaphaSavane
2,miss_belmont
2,MiguelRosaR
2,saulgordillo
2,EresCurioso
2,muyinteresante
2,LaVanguardia
2,FranNicolas_G
2,SPORT_Lmascaro
2,directe
2,BernatDedeu
2,QuimMasferrer
2,tonialba
2,Toni_Cruanyes
2,SergiCastanye
2,Mas_Enfurecido
2,CasillasWorld
2,realmadrid
2,aarbeloa17
2,Cristiano
2,GUTY14HAZ
2,criscubero
2,As_TomasRoncero
2,quimdomenech
2,CarmeBarcelo
2,sport
2,perezesquerdo
2,perearagones
2,el_pais
2,Hibai_
2,SimbolsCatalans
2,encampanya
2,DolorsBoatella
2,SrJimvill
2,arqueoleg
2,RevistaEsguard
2,jmbartomeu
2,DidacLee
2,tonifreixa
2,Thiago6
2,_Pedro17_
2,Charlymoya
2,CristianSeguraA
2,CCatalaNegocis
2,AngladaMarti
2,ManuelCuyas
2,xgraset
2,toniaira
2,jofrellombart
2,tonistrubellt
2,lluis_llach
2,CastellaToni
2,CatalunyaRadio
2,agenciaacn
2,324_comarques
2,324_politica
2,nadalrafel
2,jfalbertos
2,AnnaSimo
2,ceskfreixas
2,jmterricabras
2,txearana
2,RaholaOficial
2,AxLTheCatalan
2,miquelcalcada
2,jordibarbeta
2,JordiGraupera
2,fmarcalvaro
2,CarodRoviraJLl
2,joseprull
2,julia_otero
2,La_SER
2,Simeone
2,PeriodicoWarca
2,colladoberta
2,CristiPedroche
2,danimartinezweb
2,flofdezz
2,angelmartin_nc
2,DaniMateoAgain
2,carlestorras
2,ernestmaragall
2,maiolsanauja
2,QuicoSalles
2,melchormiralles
2,policia
2,rtve
2,naciodigital
2,elpuntavui
2,pilarcarracelas
2,egel71
2,maiolroger
2,elsomatent
2,TomasMolinaB
2,elbenegre
2,guardian
2,perezreverte
2,Tonicanto1
2,EsperanzAguirre
2,Sorayapp
2,marianorajoy
2,cnnbrk
2,BBCBreaking
2,Troyanoyoya
2,sumate_asoc
2,SenyorVentura
2,General_Forceps
2,SergiSamper
2,Munirhaddadi
2,thomasvermaelen
2,JoanLaportaFCB
2,gcapdevila
2,SuperFalete
2,jordiborras
2,RogerVinton
2,matthewtree
2,GuillemBalague
2,J_Doellman
2,El_Cruyff
2,granairascible
2,Huertas09
2,Hristo8Official
2,La_Retaguardia
2,Raimon
2,gencat
2,MistralS
2,govern
2,Colonos_Cs
2,ForcadellCarme
2,C1audioBravo
2,imatgescat
2,JohanCruyff
2,LuisSuarez9
2,Javi8martinez
2,Arsenal
2,GaryLineker
2,CarlesCapde
2,davidbroc
2,elinebreda
2,10Ronaldinho
2,premierleague
2,ChampionsLeague
2,SciencePorn
2,History_Pics
2,ModernetdeMerda
2,escobarpere
2,ClubMitjanit
2,FCBbasket
2,TUBASKET
2,GrupOpinioBarca
2,norcoreano
2,Primertoc
2,EsportsRAC1
2,kilianj
2,jordiborda
2,xlemus
2,Pacoescribano
2,Alfremartinezz
2,MarcMundet78
2,LUISENRIQUE21
2,324cat
2,LaGraderia
2,SiqueRodriguez
2,agustibenedito
2,catalansalmon
2,memesbarcelona
2,equilikua
2,ahorapodemos
2,Pablo_Iglesias_
2,natarroyo
2,DBR8
2,AxelTorres
2,hobvic
2,kantinu
2,JotDownSpain
2,clara_segura
2,poloniatv3
2,crackoviadeTV3
2,EnricJuliana
2,queconovell
2,eduardvoltas
2,llfoix
2,bruno_oro
2,soniagelma
2,junqueras
2,emparmoliner
2,orioldebalanzo
2,elmonarac1
2,rac1
2,Sergimas
2,Quimkong
2,lacompetencia
2,OscarAndreu
2,philmusical
2,DANIROVIRA
2,ManelFontdevila
2,Berto_Romero
2,Buenafuente
2,BarackObama
2,SSantiagosegura
2,maldiniplus
2,marca
2,gerardeulofeu
2,sguasch
2,Rafinha
2,ristomejide
2,neymarjr
2,JuanjoBrau
2,Mascherano
2,EAbidalOfficial
2,MarcBartra
2,1victorvaldes
2,Carles5puyol
2,cesc4official
2,DaniAlvesD2
2,casadelfutbol
2,2010MisterChip
2,paugasol
2,andresiniesta8
2,Guaje7Villa
2,ADaimiel
2,danaeboronat
2,EduPolo
2,marcosperiodico
2,SarmientoSandra
2,ARAToniPadilla
2,xavitorresll
2,martiperarnau
2,MigRico
2,rbesac
2,JaumeTorres14
2,JaumeBarbera
2,XSalaimartin
2,ARAesports
2,soler_toni
2,xavierbosch
2,RTorquemada
2,LaTdP
2,FCBRAC1
2,jaumemullor
2,gerardromero
2,jordibaste
2,RogerSaperas
2,Fotlipou
2,airllimos
2,jordicosta1
2,tudirasrac1
2,JamieBetts_PT
2,SeoManiak_Web
2,SnookerBarBCN
2,KAHALABarcelona
2,garriga_gerard
2,edumayoral
2,LaMafiaBCN
2,David_Busta
2,ma_silvestre
2,mario_casas_
2,pabloalboran
2,A3Noticias
2,_MaluOficial_
2,rihanna
2,katyperry
2,ladygaga
2,quederap
2,anoiencs
2,msubirats
2,primogarci
2,teatreaurora
2,minutus_bebe
2,Carles_Palet
2,OSValles
2,anoiadiari
2,musicosclasicos
2,casaelizalde
2,turismeanoia
2,rosergraell
2,tastaemocions
2,OrquestraOBC
2,ParAnoiaaccions
2,annafenoy
2,robertcanela
2,eloicordomi
2,PratDani
2,catalunyamusica
2,ycomMUSICA
2,ferranmascarell
2,tr3sc
2,labastidadelrec
2,epunset
2,FCBarcelona_cat
2,xbassa
2,cscalonge
2,jairovaidez
2,NewYorker
2,aplusk
2,foursquare
2,coldplay
2,jordibarbetalvg
2,Kataphraktes
2,Philblakeway
2,eduard_navarro
2,britishmuseum
2,teexer
2,afontcu
2,jerofdez73
2,AragornDeMordor
2,graphica18
2,ramondeveciana
2,wilbpack
2,PasqualRequena
2,hughes_hu
2,abarcelo91
2,miquelsubiaseva
2,from_bcn
2,dzcantas
2,mgonzafu
2,annabosch
2,joancg
2,X_Moreno
2,Criticartt
2,jjdiaz129
2,Vilallonga
2,Morgana
2,canofite
2,sinonimus2
2,AIRJAG
2,exByeByeLliga
2,ifilosofia
2,xriusenoticies
2,VirginiiiaTr
2,guardiacivil
2,anna_rossell
2,FCBarcelona
2,museodelprado
2,andreamarmol_
2,rudy5fernandez
2,SpursOfficial
2,samantavillar
2,19SCazorla
2,gallir
2,GarethBale11
2,albertochicote
2,Pontifex_es
2,Pontifex
2,MonicaCarrillo
2,AngryBritain
2,rfef
2,martatorne
2,alo_oficial
2,justinbieber
2,Lord_Sugar
2,Londonist
2,KevinSpacey
2,rioferdy5
2,DjokerNole
2,R9Soldado
2,CNN
2,abarceloh25
2,IkerMuniain19
2,CasaAsia
2,hermanntertsch
2,Carlos_Latre
2,8aldia
2,edans
2,XabiAlonso
2,juanmata8
2,llorentefer19
2,RafaelNadal
2,SergioRamos
2,andy_murray
2,Number10gov
2,michaelrobinson
2,TheEconomist
2,UKCatalans
2,sarabzq_bdn
2,ANCEngland
2,albertbonet
2,Polcodina
2,enricvd
2,vagadefam
2,kim_soler
2,ebenach
2,ARAopinio
2,secret_london
2,TimeOutLondon
2,BrunoMars
2,TfL
2,ricky_martin
2,eva_hache
2,APMTV3
2,Pink
2,TheEllenShow
2,JodidoAngel
2,musica_cat
2,MerliPodcast
2,LGPguardians
2,turespargaro
2,losbarrankillos
2,LaSele_15
2,gruplexus
2,Dolors_TL
2,encatala
2,apuntem
2,PASTORETSROCK
2,enpeyu
2,M0tivacionesF
2,aprendeingIes
2,CanetRock
2,SergiRoberto10
2,SonMicroCuentos
2,DaniRoviraTwits
2,tv3cat
2,JolaPompeu
2,univpompeufabra
2,rodalies
2,Frank_Cuesta
2,starbucks_es
2,Yisuscraistxd
2,zapeandola6
2,_danielmartin_
2,clowniafestival
2,la_marato
2,PoeticaAccion_
2,mrwonderful_
2,gerardquintana
2,OquesGrasses
2,LaSraTomasa
2,lndirecto
2,blaumut
2,HayQueSaberlo
2,OrtografiaTuits
2,EstrellaDammCat
2,enduesennes
2,FraseAlMomento
2,teatrenacional
2,Rubiu5
2,lapegatina
2,NaturPictures
2,ascodevida
2,MirandaKerr
2,FilosofiaTipica
2,homo_apm
2,CuencaIsaac
2,YouTube
2,MejoresTwits
2,El_Hormiguero
2,kanyewest
2,cuantocabron
2,Ballantines_ES
2,AngelLlacer
2,50cent
2,hdnegro
2,davidguetta
2,Edgar_Amelie
2,RokoOficial
2,carles_ribes
2,monicanaranjo
2,TuCaraMSuena
2,AngyFdz
2,Cop_de_Rock
2,AnnaSimonMari
2,CodySimpson
2,twitter
2,TwitPic
2,ashleytisdale
2,FCBarcelona_es
2,rickyrubio9
2,paurubio
2,AlejandroSanz
2,shakira
2,davidbisbal
2,radioderap
2,VideosDeVine
2,Viktorius96
2,ocupaciocat
2,BCNGigs
2,vanesamartin_
2,YleniaGandiaSh
2,lauditori
2,VineVideosEs
2,myh_tv
2,Nagore_Robles
2,maria_hb18
2,NoelBayarri
2,espinosa_albert
2,mariavalverde
2,AbiertaMente
2,OcineTweets
2,llucreixach
2,Ed_Periscopi
2,rauxacatalana
2,oriolbertran
2,enginyer_cat
2,CCCBLab
2,ycomcat
2,maria_9barris
2,joltrajr
2,TEDTalks
2,vueling
2,MoritzBarcelona
2,TV3alacarta
2,Ed_62
2,arallibres
2,francasj
2,Enplanas
2,Pako_el_flaco
2,Videos__Vine
2,auronplay
2,trabajolondres
2,Tate
2,FrasesSabina_
2,Sexo_Datos
2,Foto_Historia
2,Dia_Como_Hoy
2,SonTattoos
2,SonReflexiones
2,QueDeParodia
2,MiHoroscopoEs
2,Cuerpo_En_Forma
2,UnAlumnoDice
2,_laqueseavecina
2,escupotwits
2,JordiAlba
2,marcmarquez93
2,MelendiOficial
2,muniesa92
2,GironaFC
2,ctello91
2,13_Pinto
2,AleixEspargaro
2,BoKrkic
2,isco_alarcon
2,MarcGasol
2,WayneRooney
2,lorenzo99
2,NoTemasAlAmor
2,ChenRCDE
2,JOSEPCARMONAPER
2,oriolvidal23
2,hector_fg35
2,yisucrist
2,Llourinho
2,mundodeportivo
2,buhosoficial
2,jordi122
2,Marrecs
2,NilRomagosa
2,PereMercader
2,cdberga
2,TomaticSUPER3
2,collavella
2,strombers
2,FestivalStrenes
2,EbriKnight
2,ItacaBand
2,Pallapupas
2,lonelyplanet
2,Edurnity
2,Borisizaguirre
2,Iberia
2,Catbar33
2,oriolamat
2,alliolioficial
2,etfelicitofill
2,senyorstranquil
2,XBasets
2,laxnbusto
2,berta_giraut
2,tallerdemusics
2,teatrelliure
2,loveoflesbian
2,PauVallve
2,RogerMasOficial
2,LaVanguardiaCAT
2,Carlota_Marti
2,falconfirkin
2,gossosgrup
2,lasegonahora
2,bethrodergas
2,bankrobberbcn
2,MeteoMauri
2,JofreM11
2,polcorominas
2,DasBootPopof
2,Estornino_C
2,marcdecortina
2,FCBfanatics
2,aniolsaiz
2,transit
2,LligaChip
2,sandroramirez9
2,Moda__Chicas
2,Monica_Usart
2,WebFFemenino
2,lesportiucat
2,carlotagarcia89
2,Anti_Merengues
2,Malenacosta7
2,SeleccionsCAT
2,JuntsPelSi2015
2,TuiterHits
2,andresvelencoso
2,AFontas3
2,uriiiii_gomez
2,chetteisa
2,GemmaRecoderM
2,pepmariavila
2,Rogergrimau
2,Tulnfancia
2,Paisajes_Es
2,epaluzie
2,salvadorcot
2,Arcadi42
2,200bares
2,versiorac1
2,ganyet
2,GuiaParaLaVida1
2,joan_llado
2,MarquesAgnes
2,AlexGutierrezM
2,Catinformacio
2,CanCalent
2,MiquelCalent
2,CoalicioSuma
2,margaportells
2,EsBaluard
2,MPSpapas
2,Ep0khe_
2,AitorCZ
2,CristinaCuadrat
2,RAFAMORATETE
2,mpgvip
2,LDN
2,horoscoponegro
2,frasesambanima
2,theangelfour
2,gomila_pere
2,InfoJobs
2,doiserimagen
2,MrPINTXO
2,ANC_Dosrius
2,rogerserra
2,jaumeroige
2,Rafael_Vidac
2,m120290
2,ignasicomellas
2,Oscardoiser
2,nurisan
2,LesVoltes
2,jobandtalent_es
2,catexperience
2,miquelabras
2,meteocat
2,Joanhac
2,andrewfunkspain
2,timbaler73
2,Quimi_Portet
2,SergiReboredo
2,jordicabre
2,jordividalkaya
2,truitadeyeray
2,NataliaChocarro
2,oriol
2,xgarrigaf
2,casasnuria
2,ripolcarlos
2,firatarrega
2,apgcc
2,quimvivas
2,BetonaComin
2,MargalidaRipoll
2,quissir
2,tigredeciberia
2,bertatrullas
2,mestresbcn
2,lacampabadal
2,LaSetmana
2,emmapive
2,andreugp
2,guilletroyano
2,festapuntcat
2,martagay
2,teatrescorxador
2,martiteres
2,josepalias
2,MiquelBonet_
2,cesarlopama
2,JordiBianciotto
2,XavierFina
2,marinallansana
2,estercapella
2,AdriaPunti
2,agregoriop
2,museupicasso
2,Adios_Al_Tabaco
2,Cerradoconcerto
2,reche_fito
2,Sogalokk
2,annne2
2,spoolly
2,MiquelArgelich
2,orange_es
2,MercatMusicaVic
2,joancarlesdoval
2,amanyosa
2,eliat4
2,DATA4project
2,anc_malgrat
2,comandament
2,xavicampscom
2,Elo_EnJoc
2,marcelgalan
2,neusmunte
2,ClipsterBCN
2,dagolldagom
2,ValeroSanmarti
2,Bio_Ge
2,alba_nc
2,acustica_2015
2,josepcornella
2,ermessen
2,miriamnoguerasM
2,rpagesol
2,MarcCases
2,jlemonche27
2,afuguet
2,SergiCAT2014
2,niltorrent
2,CulturaIndepe
2,Superiver7
2,Roger_SS7
2,OdileAbel
2,oriol_ges
2,miquel_artigas
2,kaimaxi
2,Isaacfarre
2,Pumocat
2,guiu23
2,MiquelCornella
2,naoj1968
2,BanderaCatalana
2,joanqueralto
2,puntcat
2,RMarsinyach
2,independentcata
2,Mariagarcia_11
2,ERCbcn
2,GraciaxINDP
2,AncBergueda
2,Signaunvot
2,ANCBaix
2,ANCLHospitalet
2,enricabra
2,imc1992
2,patumaires
2,marie_kapretz
2,RaquelParera
2,anna_arque
2,jmserarols
2,CescMarginet
2,Picap
2,PereGendrau
2,ANC_Berga
2,MarcMarginet
2,EsquerraBerga
2,Bergueda
2,urrixic
2,erminialtarriba
2,jaume_duran
2,1riolFarre
2,SomProduccions
2,lageneralberga
2,MarcelTuyet
2,PepJodar
2,pluralprod
2,eduberga
2,lapatum
2,laiaferrer
2,narcistorra
2,_jaumecreixell
2,torras_marc
2,JaumePuiggros
2,criticat_
2,jepilina
2,LaBoada
2,Risern777
2,xpuig75
2,marcvilanova
2,lluciaferrer
2,xbundo
2,caritasbcn
2,jordials
2,finaestampabcn
2,eudald31
2,querolnuria
2,ramonfontdevila
2,annachavero
2,carcaixells
2,xavicoral
2,peremas
2,bridgez94
2,Sanjosexmusic
2,selbetsomines
2,vicent_pallardo
2,pancracieta
2,Diaricatala
2,mireiacampeny
2,DOBERMANRUZO
2,CUPSantpedor
2,raquelnc20
2,Raulmuto
2,alfons_godall
2,immigracio_erc
2,MartaCarreras_
2,totgira
2,jordiportabella
2,cupnavas
2,butterfliessoap
